"Anatomical Structures, Cell Types and Biomarkers Table for Uterus v1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Kathleen O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-1980-6840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,DOI: 10.1101/2021.01.02.425073; DOI: 10.1093/molehr/gat083; DOI: 10.1186/1471-2393-13-S1-S7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM866.BCMC.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"May 6, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/1/NOTE,AS/1/ABBR,AS/2,AS/2/LABEL,AS/2/ID,AS/2/NOTE,AS/2/ABBR,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTE,AS/3/ABBR,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTE,AS/4/ABBR,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTE,AS/5/ABBR,AS/6,AS/6/LABEL,AS/6/ID,AS/6/NOTE,AS/6/ABBR,AS/7,AS/7/LABEL,AS/7/ID,AS/7/NOTE,AS/7/ABBR,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTE,CT/1/ABBR,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/1/NOTE,BGene/1/ABBR,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/2/NOTE,BGene/2/ABBR,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/3/NOTE,BGene/3/ABBR,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/4/NOTE,BGene/4/ABBR,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/5/NOTE,BGene/5/ABBR,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/6/NOTE,BGene/6/ABBR,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/1/NOTE,BProtein/1/ABBR,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/2/NOTE,BProtein/2/ABBR,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/3/NOTE,BProtein/3/ABBR,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/4/NOTE,BProtein/4/ABBR,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/5/NOTE,BProtein/5/ABBR,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/6/NOTE,BProtein/6/ABBR,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,ciliated epithelial cell,,,,,EPCAM,,,,,PIFO,,,,,TPPP3,,,,,FOXJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,glandular epithelial cell,,,,,EPCAM,,,,,SCGB2A2,,,,,PAEP,,,,,CXCL8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,luminal epithelial cell,,,,,EPCAM,,,,,LGR5,,,,,PTGS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine smooth muscle type II cell,,,,,ACTA2,,,,,MYH11,,,,,ACTG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,perivascular support cell,,,,,ACTA2,,,,,MYH11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,macrophage,,,,,CD68,,,,,CD14,,,,,CSF1R,,,,,IL1B,,,,,SEPP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,lymphocyte,,,,,PTPRC,,,,,NCAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine natural killer cell,,,,,CD69,,,,,HMGB2,,,,,NCAM1,,,,,CCL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine dendritic cells,,,,,IL1B,,,,,CD68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,B cell,,,,,CD69,,,,,CCL5,,,,,MS4A1,,,,,CXCR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,T cell,,,,,CD69,,,,,HMGB2,,,,,CD3G,,,,,IL7R,,,,,CXCR4,,,,,CCL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,innate lymphoid cell,,,,,CD69,,,,,KIT,,,,,IL7R,,,,,CXCR4,,,,,CCL5,,,,,SPINK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,mast cell,,,,,CD69,,,,,MS4A2,,,,,KIT,,,,,CSF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,endothelial cell,,,,,CD34,,,,,SEMA3G,,,,,ACKR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,serosa of the uterus,,UBERON:0001297,,,connective tissue of the uterine serosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,serosa of the uterus,,UBERON:0001297,,,mesothelium of the uterine serosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,uterine myometrium,,UBERON:0001296,,,inner uterine myometrium,,,,,,,,,,,,,,,uterine smooth muscle type I cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALDH,,,,,CD90,,,,,a smooth muscle actin,,,,,calponin,,,,,caldesmon,,,,,tropomyosin,,,,,PMID: 24243625,,,PMID: 23445904,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,uterine myometrium,,UBERON:0001296,,,outer uterine myometrium,,,,,,,,,,,,,,,uterine smooth muscle type II cell,,,,,ACTA2,,,,,MYH11,,,,,ACTG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,SOX9+ epithelial cell,,,,,EPCAM,,,,,SOX9,,,,,MMP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,ciliated epithelial cell,,,,,EPCAM,,,,,PIFO,,,,,TPPP3,,,,,FOXJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,glandular epithelial cell,,,,,EPCAM,,,,,SCGB2A2,,,,,PAEP,,,,,CXCL8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,luminal epithelial cell,,,,,EPCAM,,,,,LGR5,,,,,PTGS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine smooth muscle type II cell,,,,,ACTA2,,,,,MYH11,,,,,ACTG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,perivascular support cell,,,,,ACTA2,,,,,MYH11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,macrophage,,,,,CD68,,,,,CD14,,,,,CSF1R,,,,,IL1B,,,,,SEPP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,lymphocyte,,,,,PTPRC,,,,,NCAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine natural killer cell,,,,,CD69,,,,,HMGB2,,,,,NCAM1,,,,,CCL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,,,,,,,,,,,uterine dendritic cells,,,,,IL1B,,,,,CD68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,B cell,,,,,CD69,,,,,CCL5,,,,,MS4A1,,,,,CXCR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,T cell,,,,,CD69,,,,,HMGB2,,,,,CD3G,,,,,IL7R,,,,,CXCR4,,,,,CCL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,innate lymphoid cell,,,,,CD69,,,,,KIT,,,,,IL7R,,,,,CXCR4,,,,,CCL5,,,,,SPINK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,mast cell,,,,,CD69,,,,,MS4A2,,,,,KIT,,,,,CSF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,statum functionalis,outer layer of endometrium,UBERON:0022356,,,,,,,,,,,,,endothelial cell,,,,,CD34,,,,,SEMA3G,,,,,ACKR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,central anterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,central anterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,central anterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,central posterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,central posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,central posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,left anterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,left anterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,left anterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,left posterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,left posterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,left posterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,right anterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,fundus of uterus,Fundus of uterus,FMA:17561,,,right anterior fundus of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,lower uterine segment,,,,,right anterior lower uterine segment,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
Uterus,uterus,UBERON:0000995,,,body of uterus,body of uterus,UBERON:0009853,,,right posterior body of uterus,,,,,endometrium,,UBERON:0001295,,,stratum basalis,basal layer of endometrium,UBERON:0022355,,,endometrial stroma,,UBERON:0002337,,,,,,,,stromal cell,,,,,IGF1,,,,,PCOLCE,,,,,MMP11,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1101/2021.01.02.425073,,,,
